category,alcohol_100g,brands,brands_tags,carbohydrates_100g,categories,categories_tags,code,countries,countries_tags,energy-kcal_100g,energy-kj_100g,fat_100g,fiber_100g,ingredients_text,no_nutrition_data,nova_group,nutriscore_grade,nutriscore_score,origins,origins_tags,product_name,proteins_100g,quantity,salt_100g,saturated-fat_100g,serving_size,sodium_100g,sugars_100g,fruits-vegetables-nuts_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-a_100g,vitamin-d_100g,iron_100g,calcium_100g,pantothenic-acid_100g,vitamin-pp_100g,potassium_100g,fruits-vegetables-nuts-dried_100g,caffeine_100g,vitamin-b12_100g,vitamin-c_100g
snacks,,Gerblé,['gerble'],67.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:filled-biscuits']",3175681290303,en:fr,['en:france'],358.0,,11.0,5.6,"Farine de blé 28,9%, maltitols, huile de colza, glycérol, farine complète de blé 9,6%, pâtes de figues 8,8%, amidon de blé, fibres de blé, fibres de bambou, pectines, arôme naturel de figue, sel de mer, lécithines, poudre à lever (acide citrique, carbonates de sodium), lactate de calcium",,4.0,a,-1.0,,,Fourré FIGUES,4.6,180 gr,0.48,0.9,,0.192,2.6,,,,,,,,,,,,,,
snacks,,"Vitasia,Freshona","['vitasia', 'freshona']",17.9,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Desserts, Canned plant-based foods, Fruits based foods, Canned fruits, Compotes, Fruits in syrup, Mangoes in syrup, en:confectioneries","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:snacks', 'en:canned-foods', 'en:desserts', 'en:sweet-snacks', 'en:canned-plant-based-foods', 'en:confectioneries', 'en:fruits-based-foods', 'en:canned-fruits', 'en:compotes', 'en:fruits-in-syrup', 'en:mangoes-in-syrup']",20115678,"Autriche,Bulgarie,République tchèque,France,Allemagne","['en:austria', 'en:bulgaria', 'en:czech-republic', 'en:france', 'en:germany']",75.0,281.0,0.1,0.9,"54,1% mango, pitná voda, cukr, regulátor kyselosti: kyselina citronová.",,3.0,b,2.0,"Thaïlande,Viêt Nam","['en:thailand', 'en:vietnam']",Резени от манго,0.0,425g,0.0,0.0,,0.0,16.4,,,,,,,,,,,,,,
snacks,,"Qualité Supérieure,Lidl","['qualite-superieure', 'lidl']",52.6,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Liqueur bonbons, Liquor filled chocolate covered cherries, en:fruit-confectioneries","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:fruit-confectioneries', 'en:liqueur-bonbons', 'en:liquor-filled-chocolate-covered-cherries']",20752859,"France,Germany,United Kingdom","['en:france', 'en:germany', 'en:united-kingdom']",440.0,1840.0,19.3,0.0,"57 % dark chocolate (sugar, cocoa paste, cocoa butter, lactose , whole milk powder, emulsifier : lecithins (sunflower) , whey powder ( milk ), glucose syrup-fructose, 13 % cherries whole pitted, 12 % liquor (glucose syrup, alcohol, acidifier : citric acid , natural flavors),",,4.0,e,24.0,,[],La cerise,2.9,165 g,0.03,12.1,,0.012,44.8,,,,,,,,,,,,,,
snacks,,"Lu,Grany","['lu', 'grany']",67.0,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barre de céréales à la figue","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'fr:barre-de-cereales-a-la-figue']",3017760496698,France,['en:france'],396.0,1662.0,12.0,5.9,"Céréales 40% (grains de blé 14%, flocons d'avoine 13,5%, flocons de seigle malté 5,1%, farine de riz 4,4%, farine de blé 2,7%, farine de blé malté 0,3%), sirop de glucose, figues séchées 17,2%, stabilisant (sorbitol), huiles végétales (colza, palme), dextrose, sucre, sel, extrait d'orge malté, gluten (de blé), arôme, émulsifiants (E473, lécithine de tournesol), correcteur d'acidité (acide citrique).",,4.0,c,8.0,,[],"Barre céréalière à la figue, aromatisée",5.1,125 g,0.36,3.2,"20,8 g",0.144,27.0,,,,,,,,,,,,,,
snacks,,"LU, Granola, Mondelez, Kraft Foods, Unilever","['lu', 'granola', 'mondelez', 'kraft-foods', 'unilever']",61.0,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits, Almond cookies, en:drop-cookies","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:drop-cookies', 'en:almond-cookies']",3017760756297,"France, en:martinique","['en:france', 'en:martinique']",504.0,,26.0,4.2,"Farine de _blé_ 31,5%, chocolat 24,4 % [sucre, pâte de cacao, graisses végétales (palme, karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithine de _soja_)], huile de palme, sucre, _amandes_ caramélisées 13,9 % (_amandes_, sucre), poudre à lever (carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique), sel, arôme, colorant (bêta-carotène),",,4.0,e,23.0,,[],Granola Gros éclats de Chocolat,4.5,184 g (8 biscuits),1.05,14.0,23 g (1 biscuit),0.42,36.0,,,,,,,,,,,,,,
snacks,,Gerlinéa,['gerlinea'],27.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Dietary supplements,Bars covered with chocolate,Bodybuilding supplements,Protein bars","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:dietary-supplements', 'en:bars-covered-with-chocolate', 'en:bodybuilding-supplements', 'en:protein-bars']",3175680905772,"France,Switzerland","['en:france', 'en:switzerland']",317.0,1316.0,8.8,34.0,"Extrait de chicorée (fructooligosaccharides), Chocolat noir de couverture 20% (pâte de cacao, sucre, beurre de cacao, matière grasse de lait, émulsifiant : lécithines de soja, arôme naturel de vanille), stabilisants : sorbitols et glycérol d'origine végétale, polydextrose, protéines de blé, protéines de soja (lécithines de soja), protéines de lait, huile de tournesol, lait écrémé en poudre, arômes, sel de mer, vitamines (E, PP, B6, B1, B9), édulcorant : sucralose.",,4.0,a,-1.0,,[],Barres saveur chocolat Noir&Blanc,21.0,372g,0.35,4.5,31g,0.14,12.0,,,,,,,,,,,,,,
snacks,,Isostar,['isostar'],62.0,"Snacks, Sweet snacks, Bars, Cereal bars, en:chocolate-cereal-bars","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars']",3175681029941,France,['en:france'],397.0,,11.0,0.4,"Sirop de glucose, farine de riz 21%, soja toasté, flocons d'avoine 7%, farine de blé 5%, stabilisant : glycérol d'origine végétale, pépite de chocolat 4% (pate de cacao, sucre, beurre de cacao, émulsifiant : lécithines de soja), noisettes torréfiées 3%, pâtes de noisettes 2,5%, riz soufflé 2%, huile de tournesol oléique, sucre, malte de blé, arôme naturel de noisette, gluten de blé, sel, cacao maigre en poudre, vitamine C, PP, B1, B2, B6.",,4.0,c,5.0,,[],Cereal Max Energy Noisette Chocolat,12.0,3 x 55g,0.3,1.9,165g,0.12,20.0,,,,,,,,,,,,,,
snacks,,Gerblé,['gerble'],66.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Génoises fourrées aux fruits et nappées de chocolat, Biscuits édulcorés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:chocolate-biscuits', 'en:jaffa-cakes', 'fr:biscuits-edulcores']",3175681226111,Francia,['en:france'],290.0,1214.0,6.3,5.6,"édulcorant : maftitols, farine de _blé_, chocolat noir avec édulcorant (15 %) (édulcorant : maltitols, pâte de cacao, beurre de cacao, émulsifiant : lécithines de _soja_, arôme naturel de vanille), eau, _œuf_, humectants (sorbitols, glycérol d'origine végétale), amidon de _blé_, arômes naturels, jus concentré de framboise (0,7 %), correcteurs d'acidité (acide citrique, citrates de sodium), gélifiant : pectines, huile de colza, sel, poudre à lever : carbonates d'ammonium.",,4.0,b,0.0,,[],Gerblé sans sucres génoise chocolat saveur framboise,4.3,140 g,0.25,3.4,"12,7 g",0.1,0.0,,,,,,,,,,,,,,
snacks,,Chabrior,['chabrior'],70.0,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'en:fruits-cereal-bars']",3250392489502,France,['en:france'],366.0,1546.0,5.7,6.9,"Céréales 42% (pétales de blé complet 12% (blé, extrait de malt d'orge, sel), flocons d'avoine 12%, flocons de seigle 10,5%, farine de blé 5,5%, farine de riz 2%), sirop de glucose, figue séchée 17% (figue 16,2%, dextrose), huile de tournesol, fructooligosaccharides, stabilisant: sorbitols, dextrose, sucre, arôme naturel de figue, colorant: caramel ordinaire, sel, émulsifiant: lécithines de soja, antioxydant : extrait riche en tocophérols. Traces éventuelles de lait, arachides et fruits à coque.",,4.0,b,2.0,Union Européenne et Non Union Européenne,['en:european-union-and-non-european-union'],Barre céréales figue x 6,5.3,126 g,0.36,0.8,1 portion (21 g),0.144,25.0,,,,,,,,,,,,,,
snacks,,"U Bio,U","['u-bio', 'u']",61.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:shortbread-cookies']",3256220368230,Frankrijk,['en:france'],488.0,2044.0,23.0,2.5,"Farine de ble*, sucre de canne*, beurre* 21%, amandes* 8.5%, sirop d'orge malté*, jus de citron concentré* 1%, poudre à lever : carbonates d'ammonium, sel marin, huile essentielle de citron*, lait écrémé en poudre*. traces éventuelles d'autres fruits à coque, d'oeuf, de soja, de graines de sésame et d'arachides. *ingrédient issu de l'agriculture biologique.",,3.0,e,20.0,,[],Sablés amandes citron,8.0,200 g,0.36,12.0,33 g,0.144,25.0,,,,,,,,,,,,,,
snacks,,ker cadelac,['ker-cadelac'],47.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Quatre-quarts","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:cakes', 'en:pound-cake']",3259426038693,Francia,['en:france'],423.0,1768.0,23.0,,"_Œufs_ entiers - farine de _blé_ - Sucre - _Beurre_ pâtissier 21,4 % - Poudres à lever : diphosphates, carbonates de sodium - Sel Dextrose - Correcteur d'acidité : acide citrique - Colorant . caroténoïdes - Arômes (contient alcool &lt;0,4 %).",,4.0,e,26.0,,[],"Ker Cadélac - Quatre-Quarts Pure Butter Cake, 500g (17.6oz)",6.0,500g,1.3,16.0,Une tranche 20 g,0.52,30.0,,,,,,,,,,,,,,
snacks,,"Vico,Intersnack","['vico', 'intersnack']",47.0,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre à l'huile de tournesol","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:potato-crisps', 'en:potato-crisps-in-sunflower-oil']",3336971405023,France,['en:france'],525.0,2188.0,34.0,4.5,"Pommes de terre, huile de tournesol, sel,",,3.0,c,9.0,,[],Vico La Classique 400g,5.9,400 g,1.3,2.8,30 g,0.52,0.61,,,,,,,,,,,,,,
snacks,,"Nestlé, Chocapic","['nestle', 'chocapic']",65.4,"Snacks, Snacks sucrés, Confiseries, Barres, Barres de céréales, Barres de céréales au chocolat","['en:snacks', 'en:sweet-snacks', 'en:confectioneries', 'en:bars', 'en:cereal-bars', 'en:chocolate-cereal-bars']",3387390406849,France,['en:france'],395.0,1658.0,11.9,5.3,"Farine de BLÉ complet 32,8 %, sirop de glucose, sirop de sucre inverti, chocolat en poudre 10,6 % (sucre, cacao en poudre*), humectants : sirop de sorbitol, glycérol ; huile de tournesol, LAIT écrémé en poudre 5,3 %, matière grasse végétale de coco, extrait de malt d'ORGE (ORGE, ORGE malté), carbonate de calcium, maltodextrine, beurre de cacao*, semoule de maïs, sel, farine de riz, émulsifiant: lécithines; cacao maigre en poudre*, arôme naturel de vanille, antioxydant : extrait riche en tocophérols ; fer, vitamines B3, B5, B9, B6 et B2. Peut contenir des FRUITS À COQUE. *Bilan massique certifié Rainforest Alliance. www.ra.org/fr.",,4.0,c,10.0,,[],Chocapic 🍫 strong In Chocolaté 🍫,6.3,150 g,0.35,5.2,25 g,0.14,22.9,,0.0014,0.000149,,,0.011,1.37,0.0047,0.013,,,,,
snacks,,Alter Eco,['alter-eco'],51.0,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Chocolats, Chocolats noirs, Chocolats aromatisés, Chocolats noirs aromatisés","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolates', 'en:dark-chocolates', 'en:flavoured-chocolates', 'en:flavoured-dark-chocolates']",3700214611555,France,['en:france'],552.0,2300.0,35.0,7.2,"Pâte de cacao* (Pérou), sucre de canne*, beurre de cacao*, cristaux de menthe (10%)(sucre de canne*, huile essentielle de menthe poivrée, poudre de cacao*), gousse de vanille*. Cacao : 60% minimum.",,3.0,e,20.0,Pérou,['en:peru'],Chocolat noir éclats de menthe,4.7,100 g,0.0,21.0,,0.0,45.0,,,,,,,,,,,,,,
snacks,,altereco,['altereco'],37.0,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Chocolats, Chocolats noirs","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolates', 'en:dark-chocolates']",3700214616987,France,['en:france'],582.0,,43.0,10.0,"Pâte de cacao (Équateur), sucre de canne, beurre de cacao. Cacao: 70% minimum. Traces possibles de gluten, de soja, de lait et de fruits à coque.",,3.0,d,18.0,Ecuador,['en:ecuador'],70% équateur,6.7,100g,0.01,26.0,,0.004,29.0,,,,,,,,,,,,,,
snacks,,Ethiquable,['ethiquable'],53.0,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats au riz, Chocolats au lait au riz","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:milk-chocolates', 'en:rice-chocolates', 'en:rice-milk-chocolates']",3760091721617,France,['en:france'],550.0,,33.0,1.6,"sucre de canne*, _lait_ entier en poudre*, beurre de cacao*, pâte de cacao* de République Dominicaine 9,4%, billettes de céréales soufflées* 6% (farine de riz*, sucre de canne*, farine d'_avoine_*, farine de _blé_*, farine d'_orge_*, farine de _seigle_*, malt de maïs*, sel), émulsifiant : lécithine de_ soja_ (non OGM), extrait de vanille*.

Cacao : 32% minimum dans le chocolat.",,4.0,e,26.0,"fr:Cacao origine République Dominicaine,fr:agriculture UE / non UE","['en:european-union-and-non-european-union', 'fr:cacao-origine-republique-dominicaine']",Chocolat au lait riz soufflé,9.0,100 g,0.24,20.0,,0.096,47.0,,,,,,,,,,,,,,
snacks,,Ovomaltine,['ovomaltine'],67.3,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, en:Barres, en:Barres chocolatées, en:Cacao et dérivés, en:Confiseries, en:Confiseries chocolatées, en:Snacks sucrés","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:barres', 'en:barres-chocolatees', 'en:cacao-et-derives', 'en:confiseries', 'en:confiseries-chocolatees', 'en:snacks-sucres']",7612100054277,France,['en:france'],441.0,1856.0,13.8,0.0,", Lait entier et écrémé en poudre, Noisettes, - (Lait), En:emulsifiant: Lecithine de tournesol, -, - (-), Lactosérum concentré (Lait), Sucre, Sirop de glucose, Lait écreme en poudre, Cacao maigre, - (A, Thiamine b1, -: B2, Niacine: Pp, B6, B12), Arôme: Vanilline, &quot, Cacao: -, Peut contenir des traces d'amande",null,4.0,e,24.0,,[],Ovomaltine Barres,10.0,20 g,0.6,8.0,20 g,0.24,50.0,,0.0012,0.00017,,,0.005,0.26,0.0045,0.0,,,,1.2e-06,0.0009
snacks,,BELIN,['belin'],55.0,"Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de maïs","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers', 'en:puffed-salty-snacks', 'en:puffed-salty-snacks-made-from-maize']",7622210652515,France,['en:france'],483.0,,21.0,4.4,"Farine de maïs 68,2 %, cacahuètes grillées moulues 35,2 %, huile de palme, sel, exhausteur de goût (glutamate monosodique), poivre noir.",,4.0,d,13.0,,[],Croustilles aux cacahuètes,15.0,138 g,1.61,4.3,25 g,0.644,2.3,,,,,,,,,,,,,,
snacks,,Kinder,['kinder'],47.0,"Snack, Snack dolci","['en:snacks', 'en:sweet-snacks']",8000500283158,"Francia,Italia,Svizzera","['en:france', 'en:italy', 'en:switzerland']",422.0,1767.0,21.0,,"farina di _FRUMENTO_ (26%), zucchero, olio di palma non idrogenato, _LATTE_ in polvere reidratato (8,9%), tuono d'_UOVO_ (6,5%), olio di girasole non idrogenato, _LATTE_ scremato in polvere (4,8%), acqua, glutine di _FRUMENTO_, farina di riso, lievito di birra, proteine del LATTE, aromi, emulsionanti (mono e digliceridi degli acidi grassi), amido di _FRUMENTO_, sciroppo di glucosio-fruttosio, sale, cacao magro,",,4.0,e,19.0,,[],Brioss,9.4,270 g,0.24,8.7,27g,0.096,25.0,,,,,,,,,,,,,,
snacks,,"Mulino Bianco, Mulino Bianco,Barilla","['mulino-bianco', 'mulino-bianco', 'barilla']",64.3,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:shortbread-cookies']",8076809571487,"France,Italy,Switzerland,en:switzerland","['en:france', 'en:italy', 'en:switzerland']",452.0,1897.0,16.3,8.7,"whole wheat flour 68,8%, sunflower oil, sugar, brown sugar 7,3%, honey 1,9%, fresh pasteurized milk, fresh eggs, barley malt extract, yeast agents (sodium acid carbonate, carbonate ammonium acid), aromas (milk), salt,",,4.0,c,7.0,,[],Buongrano Integrale,7.7,350 g,0.54,1.6,8g,0.216,20.5,,,,,,,,,,,,,,
snacks,,Valor,['valor'],50.0,"Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates negros","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates']",8410109000023,Spain,['en:spain'],540.0,2251.0,33.0,,"Azúcar, pasta de cacao, manteca de cacao, emulgente (lecitina de _soja_), aroma,",,4.0,e,26.0,,[],Chocolate puro,6.2,300 g,0.08,21.0,,0.032,47.0,,,,,,,,,,,,,,
snacks,,Takis,['takis'],53.0,Flavoured corn crisps,"['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:corn-chips', 'en:flavoured-corn-crisps']",8412600028636,"France,Spain","['en:france', 'en:spain']",516.0,2154.0,30.0,8.2,"maiz harina, vegetal fat (palma), seasoning prepared taste of chile and lima [potato maltodextrin, salt, sugar, acidity correctors (citric acid, sodium carbonates, sodium acetates), flavor enhancers (monodium glutamate, 5'-ribonucleótids didium), yeast extract, onion powder, aromas, coloring (pimenton extract), vegetable oil (colza), acidulant (tartaric acid [l( )-]),",,4.0,e,21.0,,[],Takis Hot,5.5,140 g,2.4,13.0,30g,0.96,1.8,,,,,,,,,,,,,,
snacks,,Hacendado,['hacendado'],68.0,"Botanas, Snacks dulces, Barritas, Barritas de cereales","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars']",8480000093745,España,['en:spain'],347.0,1468.0,5.3,3.4,"Copos de arroz y trigo integral (gluten) (35%) (arroz (21%), trigo integral (gluten) (5%), azúcar, gluten de trigo, malta de cebada (gluten), leche desnatada en polvo, harina de trigo (gluten) (0,6%), sal, germen de trigo (gluten), jarabe de glucosa, arándanos deshidratados (16%) (arándanos (9%), azúcar, aceite de girasol), humectantes (sorbitoles, glicerina), grasas y aceites vegetales (coco, cacao, girasol), maltodextrina, dextrosa, jarabe de azúcar invertido, azucar, sal, corrector de acidez (ácido cítrico), emulgente (lecitina de soja), aroma, antioxidantes (extracto rico en tocoferoles, palmitato de ascorbilo). Puede contener trazas de huevos, frutos de cáscara y sulfitos.",,4.0,d,12.0,"España,Palencia","['en:spain', 'es:palencia']",Barritas arándanos,5.6,6 x 20 g,0.88,3.1,20g,0.352,25.0,,,,,,,,,,,,,,
snacks,,N.A ! NATURE ADDICTS,['n-a-nature-addicts'],14.0,"Snacks, Salty snacks, Appetizers, Meals, Crackers, Puffed salty snacks","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:meals', 'en:crackers', 'en:puffed-salty-snacks']",3609200009126,"France,Germany,Hungary","['en:france', 'en:germany', 'en:hungary']",106.0,445.0,3.0,1.9,"flour of peas (66%), sunflower oil,flour, but rice flour, natural flavor (including cream powder (milk)], onion, chives, sea salt may contain traces of soya,",,4.0,b,0.0,France,['en:france'],Cris'Peas - cream and onion,4.5,50 g,0.47,0.4,25g,0.188,0.7,,,,,,,,,,,,,,
snacks,,Noiseraie,['noiseraie'],44.9,"Snacks, Petit-déjeuners, Produits à tartiner, Snacks sucrés, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","['en:snacks', 'en:breakfasts', 'en:spreads', 'en:sweet-snacks', 'en:sweet-spreads', 'fr:pates-a-tartiner', 'en:hazelnut-spreads', 'en:chocolate-spreads', 'en:cocoa-and-hazelnuts-spreads']",3760076003240,France,['en:france'],587.0,,41.1,4.2,"Sucre roux de canne*(1) du Brésil 39%, matières grasses végétales* (huile de tournesol*, beurre de cacao*), purée de noisettes* 20%, poudre de cacao*(1) 7%, poudre de lait écrémé*, extrait de vanille*.",,3.0,e,19.0,,[],Choco noisette,7.1,300 g,0.01,7.5,,0.004,43.4,,,,,,,,,,,,,,
